Produto	Descrição	Família	Origem
000308	RESISTENCIA 9X200MM 350W 230V 400MM CABO SILICONE	80003	800
000309	RESISTENCIA TIPO DISCO 300W 50V 90MM CABO SILICONE	80003	800
000310	TERMOPAR TIPO J 4X40MM 300MM CABO SILICONE	80003	800
000311	TERMOPAR TIPO J 7/8X450MM COM BUCIM ROSCA 1/2	80003	800
000312	TERMOPAR TIPO J 7/16X350MM COM BUCIM ROSCA 1/2	80003	800
000313	"RESISTENCIA TUBULAR 3 ELEMENTOS INOX 11,2 X 450MM ROSCA 2"" BSP 4500W 380V"	80003	800
000314	RESISTENCIA 12X900MM 2000W 230V 500MM CABO SILICONE	80003	800
000315	"RESISTENCIA CARTUCHO 1"" 450MM 3000W 380V RAB 300MM"	80003	800
000316	RESISTENCIA TUBULAR 8X200 130W 55V SAIDA COM ROSCA 1/8 DOS DOIS LADOS	80003	800
000317	TERMOPAR TIPO J 5MM 15MM 300MM CABO SILICONE	80003	800
000318	RESISTENCIA IMERSAO TIPO U COM FLANGE 1 POLEGADA 2ELEMENTOS 750W 220V COMP 150MM	80003	800
000319	RESISTENCIA MUFLA	80003	800
000320	RESISTENCIA INOX CARTUCO D.19,2X600MM 3000W 380V COM ROSCA 3/4 SEXTAVADA	80003	800
000321	TERMOPAR PT100 D6X30MM COM MOLA COM NIPLE LATAO 1/4  3M CABO SILICONE	80003	800
000322	TERMOPAR PT100 TERMINAL SAPATA INOX 1,2 M CABO SILICONE	80003	800
000323	RESISTENCIA INOX CARTUCHO D1/4X230X300WX220V CABO SILICONE 1MT COM 100MM	80003	800
000324	RESISTENCIA CARTUCHO INOX D3/8X240 X300W 220V CABO SILICONE 400MM COM 100MM CONDUITE	80003	800
000325	RESISTENCIA INOX CARTUCHO D8X600MMX650W 230V COM ROSCA 1/2SEXTAVADA600 CABO SILICONE	80003	800
000326	TERMOPAR TIPO J D8X350MM CABO SILICONE 600MMCOM ROSCA3/4 SEXTAVADA	80003	800
000327	TERMOPAR TIPO J D6X90MM CABO SILICONE 2500MM COM MOLA	80003	800
000328	TERMOPAR TIPO J D6X90MM CABO SILICONE 2500MM COM MOLA E NIPLE 3/8	80003	800
000329	RESISTENCIA IMERSAO TIPO U COM FLANGE 1 POLEGADA 2 ELEMENTOS 300W 230V	80003	800
000331	COADOR	80002	800
000332	BASE PU	80002	800
000333	PIGMENTOS	80002	800
000334	CATALISADOR	80002	800
000335	DILUENTE	80002	800
000336	FUNDO BRANCO SINTETICO CORAL	80002	800
000337	CHAVE ESTRELA 1/2 X 9/16	80002	800
000338	ELETRODO ESAB 7018 2,5MM	80002	800
000339	OXIGENIO	80002	800
000340	BICO DE CORTE N08	80002	800
000341	ROTEADOR	80005	800
000342	ACETILENO	80002	800
000343	BICO DE CORTE N06	80002	800
000344	CANETA MACARICO DE CORTE	80002	800
000345	MANOMETRO REGULADOR DE ACETILENO	80002	800
000346	MANOMETRO REGULADOR DE OXIGENIO	80002	800
000347	VALVULA CORTA CHAMA ACETILENO	80002	800
000348	VALVULA CORTA CHAMA GAS	80002	800
000349	VALVULA CORTA CHAMA OXIGENIO	80002	800
000350	ELETRODO 4600 2,5MM	80002	800
000351	FERRO CHATO 1/8 X 5/8	80002	800
000352	DOBRADICA 35MM	80002	800
000353	PE QUADRADO 100MM	80002	800
000354	ESCADA FIBRA 3,0 M	80002	800
000355	ELETRODO 2,5	80002	800
000378	INATIVO BOLETIM INFORMATIVO COMPLETO ONLINE	80005	800
000380	CABO FLEXIVEL 35MM 12/20KV PRETO	80003	800
000381	CABO FLEXIVEL 185MM 1KV PRETO	80003	800
000382	CABO FLEXIVEL 95MM 1KV AZUL	80003	800
000383	CABO FLEXIVEL 95MM 1KV VERDE	80003	800
000384	CABO FLEXIVEL 95MM 1KV PRETO	80003	800
000385	CABO FLEXIVEL 50MM 1KV AZUL	80003	800
000386	CABO FLEXIVEL 50MM 1KV VERDE	80003	800
000387	DISCO DESBASTE 7 POL	80003	800
000388	TUBO 2.1/2 ASTM A178 GRAU A ACO CARBONO	80002	800
000389	FURADEIRA BOSCH 1/2	80002	800
000390	REBITADEIRA MANUAL	80002	800
000393	AREIA FINA	80004	800
000394	CAL 20KG	80004	800
000395	PREGO 18 X 30	80002	800
000396	SERRA CIRCULAR WIDEA 7.1/4	80002	800
000397	DISCO P/FERRO 9	80002	800
000398	"DISCO DIAMANTADO SEGMENTADO 9"""	80002	800
000399	VALVULA LAVATORIO	80002	800
000400	FITILHO CINZA	80002	800
000401	PALETEIRA MANUAL	80002	800
000402	RELE INTERFACE 220V	80003	800
000403	POTENCIOMETRO	80003	800
000404	EXTRATOR DE FUNDO VIBRATORIO	80002	800
000405	DEPOSITO PARA INGREDIENTES	80002	800
000406	VALVULA ROTATIVA DE PASSAGEM VERTICAL	80002	800
000407	CICLONETE DECANTADOR	80002	800
000408	BALANCA ELETRONICA DE FLUXO	80002	800
000409	ROSCA TRANSPORTADORA	80002	800
000410	SILO ARMAZENADOR	80002	800
000411	FILTRO DE MANGAS TIPO JET	80002	800
000412	EXAUSTOR BAIXA PRESSAO	80002	800
000413	IMA TUBULAR	80002	800
000414	BARRA REDONDA 5MM	80002	800
000415	BARRA REDONDA 6,3MM	80002	800
000416	BARRA REDONDA 8MM	80002	800
000417	BARRA REDONDA 10MM	80002	800
000418	BARRA REDONDA 12,5MM	80002	800
000419	BARRA REDONDA 16MM	80002	800
000427	CASCOLA	80002	800
000428	PINCEL 3/4	80002	800
000429	CORREDICA	80002	800
000430	FITA PROADEC	80002	800
000431	FITA REHAU	80002	800
000432	LONA PU	80002	800
000433	CAIXA PLASTICA COM GRAVACAO	80002	800
000434	SELANTE ACRILICO BRANCO	80002	800
000435	LIXA FERRO GRAO 80	80002	800
000436	DISCO DE LIXA FLAP 4 .1/2 GRAO 80	80002	800
000439	BOMBA DE COMBUSTIVEL	80002	800
000441	TRANSFORMADOR	80003	800
000442	RESISTENCIA EM METRO 25W/M 220V	80003	800
000443	DISJUNTOR TRIPOLAR ABERTO FIXO 2500 A 200/250V AC/DC WEG SNA SNF ABW25ES325SH1FA2220 S C	80003	800
000444	FILAMENTO PLA HT 500G 1,75 BRANCO	80003	800
000445	JOELHO ESGOTO 90 GRAUS 40MM BRANCO	80004	800
000446	TUBO ESGOTO 40MM BRANCO	80004	800
000447	GAS R22	80002	800
000500	OLEO 20W 50 TEXACO	80001	800
000501	OLEO 5W 30 IPIRANGA	80001	800
000502	PRESSOSTATO DANFOSS ALTA/BAIXA 0.2A 7.5 BAR 8A 32 BAR KP 15	80001	800
000503	MDF AZUL PETROLEO 18 MM	80007	800
000504	MDF CASTANHO 18 MM	80007	800
000505	ADESIVO ALMASUPER COM ATIVADOR 100 G	80007	800
000506	FITA PROADEC CASTANHO 10X45	80007	800
000507	FITA REHAU AZUL PETROLEO 50X22	80007	800
000508	IMP PARAFUSO PHS FLANG 3,5X25	80007	800
000509	PARAFUSO PHS 4,0X16	80007	800
000510	BASE PU ACAB WFDB6508 0,81L	80007	800
000511	PIGMENTOS DVS	80007	800
000512	CANETA FIXA METAL	80006	800
000513	GRAMPEADOR	80006	800
000514	CANETA RETROPROJETOR	80006	800
000515	PILHA AA ALCALINA	80006	800
000516	PILHA PALITO AAA ALCALINA	80006	800
000517	BATERIA CR2025	80006	800
000518	BATERIA CR2032	80006	800
000519	BATERIA 9V ALCALINA	80006	800
000520	ESTILETE	80006	800
000521	LAMINA ESTILETE	80006	800
000522	GRAMPO 9/8 23/8	80006	800
000523	PINCEL P/QUADRO BRANCO	80006	800
000524	CLIPE 3/0	80006	800
000525	CLIPE 8/0	80006	800
000526	CORRETIVO FITA	80006	800
000527	SACO PLASTICO MEDIO C/FURO	80006	800
000528	EXTRATOR DE GRAMPO	80006	800
000529	CATALISADOR FC 6902 0,9L	80007	800
000530	TINTA CARIMBO PRETO	80006	800
000531	PINCEL ATOMICO PRETO	80006	800
000532	DILUENTE PARA LIMPEZA DR 4403 18LT	80007	800
000533	COADOR UNIVERSAL 10PCS	80007	800
000534	FUNDO BRANCO FL 626902 3,6LT	80007	800
000535	CATALISADOR FC 6975 0,9L	80007	800
000536	OLEO SOLUVEL ROSQUEADEIRA	80001	800
000537	CASCOLA EXTRA 2,8KG	80007	800
000538	FITA REHAU AZUL PETROLEO 10X45	80007	800
000539	FITA PROADEC BRANCO TX 10X45	80007	800
000540	CORREDICA H45 450MM	80007	800
000541	CORREDICA H42 400MM	80007	800
000542	PINCEL 3/4 VD 700	80007	800
000543	PERFIL PUXADOR 197 ANODIZADO	80007	800
000544	CORREDICA H45 450MM	80007	800
000545	PARAFUSO PHS 4,0X30	80007	800
000546	PARAFUSO PHS 4,0X40	80007	800
000547	CORREDICA H42 300MM	80007	800
000548	BASE PU ACAB. WFDB6508 0,81L	80007	800
000549	PIGMENTOS DVS	80007	800
000550	PARAFUSO PHS 4,0X40	80007	800
000551	PROADEC BRANCO TX 10X45	80007	800
000552	SAPATA BRANCA 15X60MM	80007	800
000553	SAPATA PRETA 15X60MM	80007	800
000554	GERA-DOBR SOFT CLOSE RETA 35MM	80007	800
000555	GERA-DOBR SOFT CLOSE CURVA 35MM	80007	800
000556	MDF BRANCO 18MM	80007	800
000557	MDF BRANCO 18MM	80007	800
000558	MDF BRANCO 06MM LISO 2 LADOS	80007	800
000559	IMP-PE QUADRADO CROM 100MM	80007	800
000560	CHAPA ISOPOR	80006	800
000562	RETENTOR 25 X 47 X 7	80002	800
000563	RETENTOR 20 X 32 X 8	80002	800
000564	RETENTOR 20 X 32 X 6	80002	800
000565	ANEL ORING NBR 42 X 36,7 X 2,65	80002	800
000566	ANEL ORING NBR 52 X 2 X 62	80002	800
000568	OLEO NUTO	80001	800
000569	SELO MECANICO 3/4	80002	800
000570	BORRACHA VEDACAO	80002	800
000571	CABO FLEXIVEL 4 X 1,5MM PRETO	80003	800
000572	MADEIRA SERRADA DE EUCALIPTO	80004	800
000647	MDF PRETO TX 18 MM	80007	800
000648	DOBRADICA INVISIVIL 2,5	80007	800
000649	LAMPADA	80003	800
000650	DISJUNTOR 3X50A 10KA	80003	800
000651	FILTRO DE CABINE	80002	800
000652	MANGUEIRA PU	80002	800
000653	ARMACAO PARA PENEIRA LADO MAIOR MOINHOS VIEIRA	80002	800
000654	PENEIRA MCD 680A LADO MAIOR FURO CONICO	80002	800
000655	PENEIRA MCD 680A LADO MENOR FURO PARALELO	80002	800
000656	FILTRO D AGUA BEBEDOURO	80002	800
000657	ANEL CORTADOR EM BRONZE	80002	800
000658	TUDO AC 178	80002	800
000659	PARAFUSO BUCHA 10	80002	800
000660	FITA VEDA ROSCA	80002	800
000661	MANGUEIRA 3KV CINZ	80002	800
000662	VALVULA ESFERA	80002	800
000663	JUNTA PH GRAFITADA COM MALHA	80002	800
000668	ROLAMENTO 6203ZZ NSK OU SKF	80002	800
000669	ABRACADEIRA T80 PRETA	80003	800
000670	JOELHO 90 GRAUS PVC ESGOTO 150MM	80004	800
000671	LUVA PVC ESGOTO 150MM	80004	800
000672	TUBO PVC ESGOTO 150MM	80004	800
000673	COLA PVC	80004	800
000678	BARRA REDONDA 20MM	80002	800
000679	VENTILADOR	80003	800
000680	VASELINA LIQUIDA	80001	800
000681	TUBO INDUSTRIAL 20 X 30 X 1,50MM	80002	800
000682	ROLAMENTO 2313 KC3 NSK OU SKF	80002	800
000683	BUCHA BGL H 2313	80002	800
000687	ENDURECEDOR 065	80004	800
000688	TINTA BRANCO PU	80004	800
000689	ANEL DE VEDACAO	80004	800
000690	CHAPA COMPENSADO	80002	800
000691	COTOVELO GALV 90 GRAUS	80004	800
000692	BUCHA GALV 3/4X1/2	80004	800
000693	OUROLUX CALHA 2X18W 1,20 MT	80003	800
000694	ISOLADOR EPOXI	80003	800
000695	CHAPA ALUMINIO XADREZ 1/8 X 1200 X 3000	80002	800
000696	TRENA	80002	800
000697	BUCHA DE NYLON 8	80002	800
000698	PARAFUSO 5.0 X 60	80002	800
000699	DOBRADICA	80002	800
000700	CHAVE CANHAO UNIVERSAL	80002	800
000701	CABO FLEXIVEL 120MM 12/20 KV	80003	800
000702	KIT ACESSORIOS P/COMPRESSOR	80002	800
000703	MOTOCOMPRESSOR 220V	80002	800
000704	VARETA NIVEL DO OLEO MOTOR	80002	800
000705	FLEXIVEL 1,20MT	80002	800
000706	CHAVE FUSIVEL 300A 15KV	80002	800
000707	ELO FUSIVEL	80002	800
000708	CABO COBRE NU 35MM	80003	800
000709	VALVULA ESFERA BI PARTIDA PP FLANGEADA 6 POL	80002	800
000710	VALVULA ESFERA BI PARTIDA PP 6 POL COM ATUADOR RETORNO MOLA	80002	800
000711	VALVULA ESFERA BIPARTIDA PP 6 POL COM ATUADOR PNEUMATICO DUPLA ACAO	80002	800
000712	JUNTA GRAFITADA COM MALHA 3,2MM	80002	800
000720	ALICATE	80002	800
000721	PORTA ELETRODO	80002	800
000722	LIMA QUADRADA 6	80002	800
000723	LIMA QUAGRADA 8	80002	800
000724	PARAFUSO M4 X 12	80002	800
000725	ARMALON COM ADESIVO 75MM X 30M 0,08	80002	800
000726	ARMALON COM ADESIVO 150MM X 30M 0,25	80002	800
000727	CHAPA 1,5 X 1200 X 3000	80002	800
000728	VIGA I	80004	800
000729	CANTONEIRA A36	80004	800
000730	CHATA A36	80004	800
000731	TUBO CONCRETO 5590 A6 3,4MM	80004	800
000732	TUBO CONCRETO 5590 A4 6,02MM	80004	800
000733	TUBO CONCRETO 5580 1G 3,35MM	80004	800
000734	TUBO CONCRETO 5590 CH40	80004	800
000735	BARRAMENTO COBRE 09.53 X 3.18	80003	800
000736	BARRAMENTO COBRE 15.88 X 4.76	80003	800
000737	CURVA 90	80002	800
000738	REDUCAO	80002	800
000739	FLANGE	80002	800
000740	TEE RETO	80002	800
000741	TEE GALV	80002	800
000742	LUVA GALV	80002	800
000743	REDUCAO CONCCENTRICA	80002	800
000744	FITA ISOLANTE	80002	800
000745	INVERSOR DANFOSS FC 280 P2K2 T4 E20	80003	800
000746	TIJOLO 9 FUROS	80004	800
000747	FUZIVEL 20A	80003	800
000748	ANDAIME INDUSTRIAL 6M GALV	80002	800
000749	BEBEDOURO	80008	800
000750	DRIVER DC942V	80003	800
000754	REVESTIMENTO EM QUARTZO	80007	800
000755	CORANTE TINTA SHERWIN	80007	800
000756	BASE TINTA SHERWIN	80007	800
000765	SUPORTE ELETROCALHA 38 X 38 MM	80007	800
000766	BARRA ROSCADA ZINCADA 1/4 1M	80007	800
000767	PORCA SEXT ZINCADA 1/4	80007	800
000768	ARRUELA LISA ZINCADA 1/4	80007	800
000769	CHUMBADOR PB 1/4	80007	800
000770	TELA CINZA ANTI CHAMA	80007	800
000771	LIXA CORREIA	80007	800
000772	ESTOPA POLIMENTO 200 G	80007	800
000773	TAPA FURO PVC	80007	800
000774	REJUNTE PRIME	80007	800
000775	REVESTIMENTO GOUACHE CIEL 7,5X15,5 BR BOLD PORTOBELLO	80007	800
000776	ENGATE FLEXIVEL	80002	800
000777	CALHA UMIDA	80007	800
000778	CUBA INOX	80007	800
000779	CUBETA DE AMOSTRA	80002	800
000792	ALVENARIT 5 LTR	80004	800
000793	CLIPS P/CABO	80002	800
000794	SERRA COPO 22MM	80002	800
000795	CONECTOR RETO M12 4 PINOS C/CABO 2M	80003	800
000796	DISJUNTOR TRIP 20A 3KA/380V WEG OU SIEMENS	80003	800
000797	DISJUNTOR MONO 20A 3/KA 220V WEG OU SIEMENS	80003	800
000798	PLUG FEMEA 2P T 20A	80003	800
000799	JOGO DE VEDACAO	80002	800
000800	JOGO DE CHAVE COMBINADA	80002	800
000801	JOGO DE CHAVE HEXAGONAL	80002	800
000802	TRENA	80002	800
000803	CHAVE AJUSTAVEL	80002	800
000804	CHAVE P/TUBOS	80002	800
000805	MARRETA	80002	800
000806	TALHADEIRA SEXTAVADA	80002	800
000807	ALICATE PRESSAO	80002	800
000808	ALICATE UNIVERSAL	80002	800
000809	MARTELO	80002	800
000810	MOLA DE PISO	80004	800
000811	JANELA DE VIDRO	80004	800
000812	TELA MOSQUITEIRO	80004	800
000813	GESSO	80004	800
000814	FILTRO REGULADOR 1/4 20M	80002	800
000815	CIL ISO 15552 SERIE 3	80002	800
000816	TINTA ESMALTE BRILHANTE AMARELO 3,6L CORAL	80004	800
000817	"PINCEL 1"""	80004	800
000818	"PINCEL 2"""	80004	800
000819	TINTA BRANCO EVEREST 3,6L	80004	800
000820	"CONTROLE FLUXO JOELHO GIRATORIO C10 3/8"""	80002	800
000821	ARAME MIG	80004	800
000822	ARO ROLAMENTO	80004	800
000823	CAMARA DE AR	80004	800
000824	PNEU P/CARRINHO DE MAO	80004	800
000825	DISJUNTOR 1 X 32A C 3K WEG OU SIEMENS	80003	800
000826	CABO PP 3 X 6MM 1KV	80003	800
000827	CAMARA EMPILHADEIRA	80002	800
000828	CAMARA ARO 8 CARRINHO	80002	800
000829	PNEU 350X8 REFORCADO	80002	800
000830	TORNEIRA	80007	800
000831	CLP ALLEN BRADLEY ACO1801100	80003	800
000832	FONTE CHAVEADA 12VCD	80003	800
000833	SIRENE MECANICA 220V	80003	800
000834	GRAMA	80004	800
000835	SUBSTRATO TERRA	80004	800
000836	ROLAMENTO 6304 ZZ	80002	800
000837	LAMINAS MEDIDAS 0,30MM X60MM X285MM	80002	800
000838	LAMINHAS MEDIDAS 0,40 X 60 X 282,5 MM	80002	800
000839	KIT MANCAL	80002	800
000840	KIT CONTRAFLANGE	80002	800
000841	LONA UC215W 4.450MM X 270MM	80002	800
000842	AGUA DE BATERIA	80001	800
000844	LUMINARIA SPOT	80007	800
000845	LAMPADA	80007	800
000847	KIT VASO SANITARIO	80007	800
000848	CABECA DE IMPRESSAO DOMINO 32MM V120I	80003	800
000849	TARUGO POLIACETAL 22 X 3000	80002	800
000850	TARUGO POLIACETAL 25 X 3000	80002	800
000851	BUCHA NYLOON 6MM TIJOLO FURADO	80002	800
000852	ABRACADEIRA TIPO D 1 POL COM CHAVETA	80002	800
000853	FECHO SANTO ANGELO RX COM ENGATEB1	80002	800
000854	INVERSOR SIEMENS SINAMICS G120 CU240E 2 PN PRO FINET 3CV 380V	80003	800
000855	MODULO DE POTENCIA SIEMENS PM240 PM 240 2	80003	800
000856	IMPERFLEX CINZA	80003	800
000857	MASTICRYL TR	80003	800
000858	PROTEC CINZA	80003	800
000859	RESINTEC RODAPE 50M	80003	800
000860	RESINTEC SUPER TELA 50M	80003	800
000861	AR CONDICIONADO PISO TETO 60000 BTUS QUENTE FRIO	80003	800
000879	SOFT STARTER 30A	80003	800
000883	INVERSOR 1.5 KW ALLEN BRADLEY	80003	800
000885	IHM WEG MT8070 IP	80003	800
000891	ROLAMENTO 6004ZZ NSK OU SKF	80009	800
000892	ROLAMENTO Y 204 V22 APERTO ALLEN	80009	800
000893	TAMPAO	80009	800
000894	ROLAMENTO 6003ZZ NSK OU SKF	80009	800
000895	ESPATULA 8CM CABO DE PLASTICO	80009	800
000896	PINCEL ATLAS 2.1/2	80009	800
000897	TINTA SPRAY VERMELHO ALTO BRILHO	80009	800
000898	TINTA SPRAY BRANCO ALTO BRILHO	80009	800
000899	TINTA SPRAY PRETO ALTO BRILHO	80009	800
000900	FACA FIXA VIDEA GOTESP	80009	800
000901	FACA MOVEL VIDEA GOTESP	80009	800
000902	ESPUMA	80009	800
000903	MOLA	80009	800
000905	LAMINA 270,50 X 60 X 0,4	80009	800
000906	LAMINA 270,50 X 60 X 0,3	80009	800
000907	CARTUCHO PRETO SOLVENTE INKJET MOD JS12 BT9	80009	800
000908	BECKER PLASTICO 1L	80009	800
000909	BECKER PLASTICO 250ML	80009	800
000910	BECKER PLASTICO 600ML	80009	800
000911	BECKER PLASTICO 2L	80009	800
000912	ANEL CLAMP SEM ABA 36,8 X 54,1 X 1,9 SILICONE 70 SHORE	80009	800
000913	ANEL CLAMP SEM ABA 48,8 X 66 X 5,5 SILICONE 70 SHORE	80009	800
000914	COLA	80009	800
000915	SUPORTE PARA PRATELEIRA	80009	800
000916	SUPORTE	80009	800
000917	BARRA ROSCADA 3/8 ZINCADA	80009	800
000918	DISCO CORTE 7 POL	80009	800
000919	DISCO CORTE 9 POL	80009	800
000920	PREGO 19 X36	80009	800
000921	TANQUE ENCAIXE 40 X 40	80009	800
000922	PREGO 19 X 39	80009	800
000923	PINCEL ATLAS 3 POL	80009	800
000924	PORCA M4	80009	800
000925	PORTA TRAVANTE M5	80009	800
000926	PORCA M10	80009	800
000927	PARAFUSO SEXTAVADO ZINCADO M6 X 16	80009	800
000928	PARAFUSO SEXTAVADO ZINCADO M8 X 30	80009	800
000929	PARAFUSO SEXTAVADO ZINCADO M8 X 25	80009	800
000930	CORREIA LONA TRANSPORTADORA POLIESTER 0,80 X 50M	80009	800
000931	SABAO MECANICO	80009	800
000932	ESPUMA EXPANSIVA	80004	800
000933	ESPUMA POLIURETANO	80004	800
000934	COMPRESSOR	80009	800
000935	GAS	80009	800
000936	FILTRO COM SILICA	80009	800
000937	CAPA TRASEIRA EVAPORADOR	80009	800
000938	PERFIL JUNCAO INTERNA L 38X38 520	80003	800
000939	PERFIL JUNCAO INTERNA T 38X38	80003	800
000940	PERFIL JUNCAO INTERNA X 38X38 CH22	80003	800
000941	PERFIL PARAFUSO LENT 3/8X1/2 S/PORCA	80003	800
000942	PORCA SEXT ZINCADA 3/8	80003	800
000943	ARRUELA LISA 3/8	80003	800
000944	FITA CREPE 48 X 50M	80006	800
000945	TROCADOR DE CALOR TUBULAR PARA FRITADEIRA CI-1.3-110-1.2/1455-10/14	80009	800
000946	MAQUINA DE EMPACOTAR FLOWPACK 220V YWB450S/120	80009	800
000947	MAQUINA DE ELEVACAO CARGA DESCARGA DE MACARRAO MOD 400S	80009	800
000948	ESTEIRA DE MACARRAO TIPO S JG152	80009	800
000949	CACAMBA PARA USAR NA FRITADEIRA JG530	80009	800
000950	DATADOR TIPO LASER UV FINX-05F	80009	800
000951	DATADOR TIPO LASER CO2 FINX-40C	80009	800
000952	DETECTOR DE METAL I XL-350	80009	800
000953	LAVADORA AUTOMATICA DE PISO	80009	800
000954	PARAFUSO	80002	800
000955	PARAFUSO M10 X 50	80002	800
000956	REDUTOR BONFIGLIOLI VF30 F1 20 P63 B14 B3	80009	800
000957	GRAXA SPRAY	80009	800
000958	DISCO CORTE INOX 4.1/2 1MM	80009	800
000959	CONVERTEDOR FERRUGEM TF7	80009	800
000960	CORREIA PU 1LONA 1250 X 6900 ABERTA E PREPARADA CILINDRO CORTE E MOLDE	80009	800
000961	FIO TORCIDO NYLON 210/36	80009	800
000962	FIO TORCIDO NYLON 210/24	80009	800
000963	CHAVEIRO	80006	800
000964	PORCA ESQUERDA ROCADEIRA	80006	800
000965	ROLAMENTO 6201ZZ NSK OU SKF	80009	800
000966	CAPACITOR 4UF 380V	80009	800
000967	ROLAMENTO 6202ZZ NSK OU SKF	80009	800
000968	CAPACITOR 30 UF 250V	80009	800
000969	CHAVE ELETRONICA AVG MOD K4 15 2CV	80009	800
000970	ROLAMENTO 6312ZZ NSK OU SKF	80009	800
000971	CENTRIFUGO WEG 56 IV 60HZ	80009	800
000972	CENTRIFUGO WEG 2 POLOS FP 48/56	80009	800
000973	CAPACITOR	80009	800
000974	RODA DE APOIO EGV 16	80009	800
000976	PAINEL SMART CONNECT CONTROLLER	80003	800
000977	RAMPA NIVELADORA	80004	800
000979	CANETA P ELEVADOR	80009	800
000980	PRIME CINZA PLATINA 1,5KG	80009	800
000981	GOUACHE CIEL 7,5X15,5 BOLD	80009	800
000982	CONTROLADOR DE TEMPERATURA	80003	800
000984	REGUA 30CM	80006	800
000985	PORTA CANETA	80006	800
000986	BORRACHA	80006	800
000987	PASTA AZ	80006	800
000990	PORCA M12	80009	800
000991	PUXADOR	80009	800
000992	MDF 09MM	80009	800
000993	MASCARA DE SOLDA	80009	800
000994	CADEADO	80009	800
000995	FECHADURA	80009	800
000996	VALVULA SERIE 70	80009	800
000997	CILINDRO 6432 16X0010MM	80009	800
000998	CILINDRO 6432 25 X 0050MM	80009	800
000999	FILTRO REG NEW	80009	800
001000	ROLO LIXA MADEIRA G125	80009	800
001001	ROLO LIXA  MADEIRA G100	80009	800
001002	TERMINAL ROTULAR	80009	800
001003	MARTELETE VONDER	80009	800
001004	VENENO	80009	800
001005	IMPRESSORA DATADOR	80009	800
001006	PORTA TIPOS 3MM	80009	800
001007	JOGO DE TIPOS 3MM BRONZE ZERO A NOVE	80009	800
001008	RODIZIO FIXO	80009	800
001009	RODIZIO GIRATORIO	80009	800
001010	RETENTOR	80009	800
001011	PLACA	80009	800
001012	GRELHA	80009	800
001013	FILTRO OLEO DO MOTOR	80009	800
001014	TAMPA DO RADIADOR WYSTER	80009	800
001015	FUSIVEL DE VIDRO	80009	800
001016	REPARO CILINDRO ELEVACAO	80009	800
001017	MANGUEIRA DO FREIO	80009	800
001018	OLEO HIDRAULICO 68	80009	800
001019	LIQUIDO DE FREIO	80009	800
001020	BOTAO DE PARTIDA	80009	800
001021	CARRO DE FERRAMENTAS	80002	800
001022	DUREPOXI 100G	80004	800
001023	TINTA ESM VERMELHO BRI 3,6	80004	800
001024	FACA	80009	800
001025	TRANSMISSOR DE TEMPERATURA E UMIDADE	80009	800
001026	LIMPA OBRA	80004	800
001027	BARRA REDONDA 3/8	80004	800
001028	CASCOREZ EXTRA 1KG	80004	800
001029	TINTA VERMELHO CARDIAL 18L	80004	800
001030	VIGA I 3P	80004	800
001031	THINNER	80004	800
001032	EVOLUX KIT BOX P/DICROICA COMPLETO PRETO EB16P	80003	800
001033	SAVE LAMPADA PAR16 4,8W 3000K	80003	800
001034	SAVE EMB PAR20 QUAD PLANO BR	80003	800
001035	LAMPADA LED PAR20 7W 3000K	80003	800
001036	SAVE EMB MR16 QUAD RECUADO PT	80003	800
001037	SAVE LAMPADA MR16 4,8W 2700K	80003	800
001039	TEE AZUL 25X 1/2	80004	800
001040	JUNCAO ESG 100 X 50	80004	800
001041	BUCHA REDUCAO ESG 50 X 40	80004	800
001042	CAP ESG 40	80004	800
001043	REGISTRO ESFERA 1/2	80004	800
001044	CANTONEIRA 2X1/8 6M	80004	800
001045	CANTONEIRA 2X1/4 6M	80004	800
001046	PERFIL U 2,65 MM	80004	800
001047	PLUG ROSCAVEL	80004	800
001048	CAP ROSCAVEL 1/2	80004	800
001049	TUBO AC RED	80004	800
001050	CHAPA ALUMINIO	80004	800
001051	TUBO AC QUAD	80004	800
001052	TELA SOLDADA	80004	800
001053	CATALISADOR	80004	800
001054	VIGOTA	80004	800
001055	BLOCO CREAMICO	80004	800
001056	MEIO BLOCO CERAMICO	80004	800
001057	NIPLE 1/2	80008	800
001058	PAINEL ELETRICO	80003	800
001059	ELETROPOLL	80003	800
001060	BARRAMENTO	80003	800
001061	CABO FLEX 6,00M AZUL	80003	800
001062	CABO FLEX 6,00 PRETO	80003	800
001063	CABO FLEX 6,00 VERDE	80003	800
001064	CONECTOR ROTATIVO	80003	800
001065	RESISTENCIA CIRCULAR D87 350W 220V	80003	800
001066	RESISTENCIA CARTUCHO 8X200	80003	800
001067	TERMOPAR 6.2 X 15	80003	800
001068	TERMOPAR 4.7 X 70	80003	800
001069	PA ORGANIZADORA	80003	800
001074	DISCO LIXA 180MM G120	80009	800
001075	DISCO LIXA 180MM G80	80009	800
001079	ANDEROL FGCS	80001	800
001080	ANDEROL 6150	80001	800
001081	CONTRA FACA	80009	800
001082	FACA	80009	800
001083	RODA DE CARGA	80009	800
001084	PAINEL LED 6W QUADRADO EMBUTIR AMARELO	80003	800
001085	RODA DE DIRECAO	80009	800
001086	MOLA DO ACIONADOR MANUAL	80009	800
001087	BARRA REDONDA 3/4	80002	800
001088	CANTONEIRA 1/4 X 2	80004	800
001089	CD SOBREPOR	80002	800
